vorname,anzahl,geschlecht,position
Elanur,1,w,1
Elaya,1,w,1
Elayna,1,w,1
Elene,1,w,1
Eleonara-Lara,1,w,1
Eleonora,1,w,1
Eleyn,1,w,1
Eleyna,1,w,1
Eliade,1,w,1
Elif-Meva,1,w,1
Elijah,1,w,1
Elinour,1,w,1
Elisabedi,1,w,1
Elise,1,w,1
Elissa,1,w,1
Elizabeth,1,w,1
Ella-Dilara,1,w,1
Ellia,1,w,1
Ellinor,1,w,1
Elma,1,w,1
Elmedina,1,w,1
Elnar,1,w,1
Elois,1,w,1
Elvin,1,w,1
Elyana,1,w,1
Elyesa,1,w,1
Emelia,1,w,1
Emeni,1,w,1
Emili,1,w,1
Emilia-Rose,1,w,1
Emilie,1,w,1
Emiliy,1,w,1
Emina,1,w,1
Emine,1,w,1
Emylia,1,w,1
Endrita,1,w,1
Enja,1,w,1
Enya-Nola,1,w,1
Erica,1,w,1
Erza,1,w,1
Esila-Su,1,w,1
Esila,1,w,1
Eslina,1,w,1
Esra,1,w,1
Estelle,1,w,1
Eva-Marie,1,w,1
Evana,1,w,1
Evangeline,1,w,1
Eveline,1,w,1
Evelyn,1,w,1
Evelyna,1,w,1
Evsu,1,w,1
Ewa,1,w,1
Ewelin,1,w,1
Fadila,1,w,1
Fajar,1,w,1
Farah,1,w,1
Farahat,1,w,1
Farhat,1,w,1
Fatimanur,1,w,1
Fay,1,w,1
Fia,1,w,1
Fiebi,1,w,1
Filippa,1,w,1
Filisia,1,w,1
Filissia,1,w,1
Fioana,1,w,1
Firdaus,1,w,1
Firdevs,1,w,1
Fjella,1,w,1
Fjolla,1,w,1
Floriana,1,w,1
Flutra,1,w,1
Fongang,1,w,1
Francesca,1,w,1
Franciszka,1,w,1
Freda,1,w,1
Freya,1,w,1
Fritzi,1,w,1
Fynja,1,w,1
Ga-Hee,1,w,1
Gamze,1,w,1
Genevieve,1,w,1
Gerda,1,w,1
Giovanna,1,w,1
Gkioulsen,1,w,1
Godblessing,1,w,1
Greta,1,w,1
Gréta,1,w,1
Gule,1,w,1
Gwendolin,1,w,1
Gülfen,1,w,1
Günes,1,w,1
Güneş,1,w,1
Hadassa,1,w,1
Hadia,1,w,1
Hadil,1,w,1
Hafsa,1,w,1
Haifa,1,w,1
Hakima,1,w,1
Halima,1,w,1
Haniya,1,w,1
Hannelore,1,w,1
Haresta,1,w,1
Hawin,1,w,1
Hayat,1,w,1
Haydée,1,w,1
Hayel,1,w,1
Hazina,1,w,1
Hedwig,1,w,1
Heja,1,w,1
Hera,1,w,1
Hermine,1,w,1
Hethvika,1,w,1
Hiba,1,w,1
Hilda,1,w,1
Hilde,1,w,1
Hope,1,w,1
Housna,1,w,1
Hoyami,1,w,1
Idris,1,w,1
Iga,1,w,1
Ikranur,1,w,1
Ilektra,1,w,1
Ileyna,1,w,1
Ilie,1,w,1
Ilinca,1,w,1
Ima,1,w,1
Impana,1,w,1
Ina,1,w,1
Inci,1,w,1
Inés,1,w,1
Ira,1,w,1
Iris,1,w,1
Isabela,1,w,1
Isabell,1,w,1
Isabelle,1,w,1
Ishwa,1,w,1
Isla,1,w,1
Islim,1,w,1
Isra,1,w,1
Israa,1,w,1
Itaa,1,w,1
Iustina,1,w,1
Iva,1,w,1
Ivie,1,w,1
Izabela,1,w,1
İlayda,1,w,1
İrem,1,w,1
Jacklyn,1,w,1
Jane,1,w,1
Jannat,1,w,1
Jaqueline,1,w,1
Jarin,1,w,1
Jasmin-Mariella,1,w,1
Jasmin-Sophie,1,w,1
Jasreet,1,w,1
Jelena,1,w,1
Jenin,1,w,1
Jennie,1,w,1
Jenny,1,w,1
Jerry,1,w,1
Jesil,1,w,1
Jessica,1,w,1
Jessy,1,w,1
Jewel,1,w,1
Jihan,1,w,1
Joana,1,w,1
Johana,1,w,1
Jolien-Anastasia,1,w,1
Joliné,1,w,1
Jonique,1,w,1
Jonna,1,w,1
Josefina,1,w,1
Josephin,1,w,1
Joury,1,w,1
Juli,1,w,1
Juliana,1,w,1
Julijana,1,w,1
Jumana,1,w,1
June,1,w,1
Kader,1,w,1
Kadriye,1,w,1
Kaia,1,w,1
Kalea,1,w,1
Kamar,1,w,1
Kamila,1,w,1
Kardi,1,w,1
Karim,1,w,1
Karolina,1,w,1
Karoline,1,w,1
Kasija,1,w,1
Katalea,1,w,1
Katarina,1,w,1
Katharina,1,w,1
Kathleen,1,w,1
Katja,1,w,1
Kayla,1,w,1
Kelie,1,w,1
Kenaya,1,w,1
Khadija,1,w,1
Khanifa,1,w,1
Kiani,1,w,1
Kiara-Emanuela,1,w,1
Kimberly,1,w,1
Kimmy,1,w,1
Kinaya,1,w,1
Kleo,1,w,1
Kristin,1,w,1
Kyara,1,w,1
Lagewar,1,w,1
Lamara,1,w,1
Lamina,1,w,1
Larisa,1,w,1
Larissa,1,w,1
Lata,1,w,1
Latife,1,w,1
Laurel,1,w,1
Laurin,1,w,1
Lavin,1,w,1
Lavinia,1,w,1
Laya,1,w,1
Leatrice,1,w,1
Leena,1,w,1
Leianna,1,w,1
Lejana,1,w,1
Lenia,1,w,1
Lenka,1,w,1
Leoni,1,w,1
Leonie-Lisa,1,w,1
Leontine,1,w,1
Letizia,1,w,1
Levi,1,w,1
Leyli,1,w,1
Lianna,1,w,1
Lidia,1,w,1
Lile,1,w,1
Lilianna,1,w,1
Lilith,1,w,1
Lilja,1,w,1
Lillian,1,w,1
Lilo,1,w,1
Lilya,1,w,1
Linh,1,w,1
Linn,1,w,1
Lise,1,w,1
Livana,1,w,1
Livija,1,w,1
Liza,1,w,1
Loes,1,w,1
Lona,1,w,1
Loreen,1,w,1
Loreley,1,w,1
Lorena,1,w,1
Lori,1,w,1
Lotte,1,w,1
Louana,1,w,1
Louise,1,w,1
Lounya,1,w,1
Luce,1,w,1
Lucie,1,w,1
Lucienne,1,w,1
Ludovica,1,w,1
Luka,1,w,1
Lulia,1,w,1
Lumi,1,w,1
Lumia,1,w,1
Lumina,1,w,1
Luzie,1,w,1
Lydia,1,w,1
Lyn,1,w,1
Lyra,1,w,1
Maanvi,1,w,1
Mackryen,1,w,1
Madiha,1,w,1
Madina,1,w,1
Madita,1,w,1
Maeko,1,w,1
Maelyn,1,w,1
Magalie,1,w,1
Magdalena,1,w,1
Mahoora,1,w,1
Maia,1,w,1
Maija,1,w,1
Maimouna,1,w,1
Maira,1,w,1
Maivi,1,w,1
Majra,1,w,1
Malaak,1,w,1
Malak,1,w,1
Malena,1,w,1
Mali,1,w,1
Malía,1,w,1
Maneeha,1,w,1
Manessa,1,w,1
Manha,1,w,1
Manisa,1,w,1
Manolya,1,w,1
Mara,1,w,1
Maranata,1,w,1
Margareta,1,w,1
Margarethe,1,w,1
Margo,1,w,1
Marie-Fleur,1,w,1
Mariella,1,w,1
Mariem,1,w,1
Marija,1,w,1
Marijana,1,w,1
Marisa,1,w,1
Marita,1,w,1
Marleen,1,w,1
Marta,1,w,1
Mary,1,w,1
Massago,1,w,1
Matilde,1,w,1
Mavie,1,w,1
Maxima,1,w,1
Maxime,1,w,1
Mayan,1,w,1
Mayar,1,w,1
Mayra,1,w,1
Maysa,1,w,1
Maëlla,1,w,1
Maïmouna,1,w,1
Mbetmi,1,w,1
Medeea,1,w,1
Medine,1,w,1
Melanie,1,w,1
Meliha,1,w,1
Melike,1,w,1
Melisa,1,w,1
Mellek,1,w,1
Melodi,1,w,1
Melody,1,w,1
Menessa,1,w,1
Merisa,1,w,1
Merjem,1,w,1
Merla,1,w,1
Meryem-Melinay,1,w,1
Metis,1,w,1
Meyra,1,w,1
Mi,1,w,1
Michelle,1,w,1
Mie,1,w,1
Miko,1,w,1
Milla,1,w,1
Milou,1,w,1
Mine,1,w,1
Minh,1,w,1
Minna,1,w,1
Miraal,1,w,1
Mirabel,1,w,1
Mirabella,1,w,1
Mirela,1,w,1
Mirha,1,w,1
Mirian,1,w,1
Miroslava,1,w,1
Miya,1,w,1
Morin,1,w,1
Mouna,1,w,1
Myra,1,w,1
Naadhira,1,w,1
Nadine,1,w,1
Nadya,1,w,1
Naemí,1,w,1
Naila,1,w,1
Naile,1,w,1
Naima,1,w,1
Naina,1,w,1
Najah,1,w,1
Naomi,1,w,1
Naoumy-Sophia,1,w,1
Naren,1,w,1
Natalie,1,w,1
Natalija,1,w,1
Nataly,1,w,1
Nataša,1,w,1
Nathalie,1,w,1
Naual,1,w,1
Nazifa-Imani,1,w,1
Naïma,1,w,1
Nefelli,1,w,1
Nefes,1,w,1
Nehir,1,w,1
Nela,1,w,1
Neli,1,w,1
Nena-Luna,1,w,1
Nergiz,1,w,1
Nesrin,1,w,1
Neva,1,w,1
Ngoc,1,w,1
Nia,1,w,1
Niam,1,w,1
Nicolette,1,w,1
Nienke,1,w,1
Nihan,1,w,1
Nikoleta,1,w,1
Nila,1,w,1
Nilou,1,w,1
Nima,1,w,1
Nino,1,w,1
Nissma,1,w,1
Nita,1,w,1
Nivin,1,w,1
Niyan,1,w,1
Nkoum,1,w,1
Noa,1,w,1
Nourdokht,1,w,1
Nourifa,1,w,1
Noussi,1,w,1
Noé,1,w,1
Nuca,1,w,1
Nura,1,w,1
Nuri,1,w,1
Nuria,1,w,1
Néphélie,1,w,1
Odie,1,w,1
Olamide,1,w,1
Oluwajomiloju,1,w,1
Olympia,1,w,1
Olívia,1,w,1
Oona,1,w,1
Osleen,1,w,1
Ottilie,1,w,1
Palina,1,w,1
Paloma,1,w,1
Penina,1,w,1
Pera,1,w,1
Phia,1,w,1
Phillis,1,w,1
Philomena,1,w,1
Philomène,1,w,1
Pola,1,w,1
Polli,1,w,1
Prodige,1,w,1
Quoicheu,1,w,1
Rabia,1,w,1
Raelyn,1,w,1
Raffaela,1,w,1
Rafif,1,w,1
Raha,1,w,1
Rahel,1,w,1
Rahime,1,w,1
Rahma,1,w,1
Raia,1,w,1
Raisa,1,w,1
Ramiza,1,w,1
Rana,1,w,1
Rania,1,w,1
Ranim,1,w,1
Raven,1,w,1
Rayana,1,w,1
Rayhana,1,w,1
Razal,1,w,1
Razan,1,w,1
Reem,1,w,1
Reeva,1,w,1
Refiye,1,w,1
Rehmat,1,w,1
Renesmee,1,w,1
Rey,1,w,1
Rienas,1,w,1
Rima,1,w,1
Riona,1,w,1
Rittal,1,w,1
Riva,1,w,1
Rivan,1,w,1
Riyam,1,w,1
Roberta,1,w,1
Roha,1,w,1
Rona,1,w,1
Rosaria,1,w,1
Rosi,1,w,1
Roza,1,w,1
Rozalia,1,w,1
Rozelin,1,w,1
Rozerin,1,w,1
Rozerine,1,w,1
Rudjija,1,w,1
Rui,1,w,1
Rumi,1,w,1
Rusul,1,w,1
Rut,1,w,1
Rutvi,1,w,1
Rükiye,1,w,1
Saavi,1,w,1
Sabaya,1,w,1
Sabina,1,w,1
Sadaf,1,w,1
Safina,1,w,1
Safiyakhon,1,w,1
Saida,1,w,1
Sala,1,w,1
Sally,1,w,1
Salya,1,w,1
Samia,1,w,1
Sanaba,1,w,1
Sanne,1,w,1
Sarina,1,w,1
Scarlett,1,w,1
Selcan,1,w,1
Selda,1,w,1
Selenay,1,w,1
Selin,1,w,1
Selina,1,w,1
Sema,1,w,1
Senem,1,w,1
Serap,1,w,1
Sevda,1,w,1
Sevin,1,w,1
Seyna,1,w,1
Shahed,1,w,1
Shaimaa,1,w,1
Shammahel,1,w,1
Shaylin,1,w,1
Shir,1,w,1
Shirin,1,w,1
Shree,1,w,1
Shukriya,1,w,1
Siana,1,w,1
Siena,1,w,1
Simel,1,w,1
Simeria,1,w,1
Simone,1,w,1
Skadi,1,w,1
Skye,1,w,1
Skyla,1,w,1
Smilla,1,w,1
Soelya,1,w,1
Sofija,1,w,1
Sofía,1,w,1
Soline,1,w,1
Sonia,1,w,1
Sonya,1,w,1
Steva,1,w,1
Stine,1,w,1
Su,1,w,1
Sultan,1,w,1
Sumaja,1,w,1
Sundus,1,w,1
Sure,1,w,1
Swapnocharini,1,w,1
Sweja,1,w,1
Taara,1,w,1
Tabea-Mathilda,1,w,1
Talien,1,w,1
Tama,1,w,1
Tamar,1,w,1
Tamara,1,w,1
Tamina,1,w,1
Tatiana,1,w,1
Tea,1,w,1
Teodora,1,w,1
Teresa,1,w,1
Teria,1,w,1
Tertil,1,w,1
Tessa,1,w,1
Tessaya,1,w,1
Thelma,1,w,1
Tiara,1,w,1
Timaa,1,w,1
Tippa,1,w,1
Toni,1,w,1
Tran,1,w,1
Trinh,1,w,1
Tusem,1,w,1
Tuuli,1,w,1
Tú,1,w,1
Uma,1,w,1
Uvietobore,1,w,1
Valerie,1,w,1
Valin,1,w,1
Valintina,1,w,1
Valli,1,w,1
Vanda,1,w,1
Vanessa,1,w,1
Vega,1,w,1
Veronica,1,w,1
Veselina,1,w,1
Viktoria-Vũ,1,w,1
Viktoriya,1,w,1
Viktória,1,w,1
Violetta-Maria,1,w,1
Violetta,1,w,1
Vittoria,1,w,1
Vivien,1,w,1
Vivienne,1,w,1
Viyana,1,w,1
Wanda,1,w,1
Wanshu,1,w,1
Widad,1,w,1
Wiebke,1,w,1
Willow,1,w,1
Wilmina,1,w,1
Winona,1,w,1
Xarah-Bjola,1,w,1
Yafa,1,w,1
Yagmur,1,w,1
Yamur,1,w,1
Yaren,1,w,1
Yasmine,1,w,1
Yaya,1,w,1
Yegane,1,w,1
Yelena,1,w,1
Yeliz,1,w,1
Yi-Wen,1,w,1
Ylva,1,w,1
Ylvie-Sophie,1,w,1
Yoana,1,w,1
Yosefina,1,w,1
Yuliya,1,w,1
Yuna,1,w,1
Yurdagül,1,w,1
Yvi,1,w,1
Yüsra,1,w,1
Zaara,1,w,1
Zakiratou,1,w,1
Zamira,1,w,1
Zaynab,1,w,1
Zendaya,1,w,1
Zerya,1,w,1
Zetra,1,w,1
Zeyna,1,w,1
Zhulieta,1,w,1
Ziva,1,w,1
Zofia,1,w,1
Zoha,1,w,1
Zoi,1,w,1
Zora,1,w,1
Zozan,1,w,1
Zoë,1,w,1
Zuhra,1,w,1
Zula,1,w,1
Ánh,1,w,1
Élodie,1,w,1
Éloïse,1,w,1
Özge,1,w,1
Ürküş,1,w,1
Şirin,1,w,1
Aahid-Mir,1,m,1
Aarab,1,m,1
Aariz,1,m,1
Aayan,1,m,1
Abdalkader,1,m,1
Abdel,1,m,1
Abdulrahman,1,m,1
Abdurrahman,1,m,1
Abed,1,m,1
Abel,1,m,1
Abhinavpratap,1,m,1
Abidin,1,m,1
Aboubacar,1,m,1
Abram,1,m,1
Achille,1,m,1
Acil,1,m,1
Adan,1,m,1
Adis,1,m,1
Aeneas,1,m,1
Agana,1,m,1
Agusuu,1,m,1
Ahil,1,m,1
Aid,1,m,1
Aiken,1,m,1
Aitor,1,m,1
Ajan,1,m,1
Alaz,1,m,1
Albert,1,m,1
Albrecht,1,m,1
Alejandro-Alessio,1,m,1
Aleksander,1,m,1
Aleo,1,m,1
Alessijo,1,m,1
Alex,1,m,1
Alfie,1,m,1
Alfonso,1,m,1
Alfred,1,m,1
Alhasan,1,m,1
Alhussein,1,m,1
Alihan,1,m,1
Aliou,1,m,1
Aljosha,1,m,1
Alkan,1,m,1
Alkinoos,1,m,1
Allen,1,m,1
Aloe,1,m,1
Alonso,1,m,1
Alpha,1,m,1
Altay,1,m,1
Alva,1,m,1
Amadou,1,m,1
Amess,1,m,1
Amil,1,m,1
Amjed,1,m,1
Amon,1,m,1
Amour,1,m,1
An,1,m,1
Anas,1,m,1
Andria,1,m,1
Andriy,1,m,1
Anel,1,m,1
Anes,1,m,1
Angel,1,m,1
Ansel,1,m,1
Antoine,1,m,1
António,1,m,1
Anvar,1,m,1
Apollo,1,m,1
Aram,1,m,1
Arbor,1,m,1
Arda,1,m,1
Arden,1,m,1
Aren,1,m,1
Ares-Artem,1,m,1
Arham,1,m,1
Ari,1,m,1
Arif,1,m,1
Arik,1,m,1
Aris,1,m,1
Arius,1,m,1
Arjen,1,m,1
Arjun,1,m,1
Arman,1,m,1
Armandas,1,m,1
Arnold,1,m,1
Aron,1,m,1
Arshed,1,m,1
Arslan,1,m,1
Arthur-Dominic,1,m,1
Arvid,1,m,1
Arwin,1,m,1
Asmir,1,m,1
Assil,1,m,1
Atakan,1,m,1
Ateş,1,m,1
Atharv,1,m,1
Augusto,1,m,1
Augustyn,1,m,1
Aurel,1,m,1
Aurelio,1,m,1
Aurelius,1,m,1
Auric,1,m,1
Austin,1,m,1
Avi-Itzak,1,m,1
Avi,1,m,1
Avik,1,m,1
Aylin,1,m,1
Azahel,1,m,1
Bari,1,m,1
Batu,1,m,1
Bechir,1,m,1
Beltrán,1,m,1
Ben-Nikos,1,m,1
Bene,1,m,1
Bennet,1,m,1
Benyamin,1,m,1
Berg,1,m,1
Berke,1,m,1
Berzan,1,m,1
Beyhan,1,m,1
Biui,1,m,1
Bkalu,1,m,1
Blossom,1,m,1
Bodo,1,m,1
Bogdan,1,m,1
Bosse,1,m,1
Boubacar,1,m,1
Braian,1,m,1
Brayan,1,m,1
Caio,1,m,1
Caleb-Matthias,1,m,1
Caleb,1,m,1
Calogero,1,m,1
Calvin,1,m,1
Camilo,1,m,1
Can-Elio,1,m,1
Can,1,m,1
Caner,1,m,1
Caoimhín,1,m,1
Carl-Ferdinand,1,m,1
Casimir,1,m,1
Cayden,1,m,1
Cesur,1,m,1
Charles-Augustin,1,m,1
Charly,1,m,1
Chidi,1,m,1
Chiedozie,1,m,1
Chime,1,m,1
Christian,1,m,1
Christopher,1,m,1
Christos-Stylianos,1,m,1
Christos,1,m,1
Cihan,1,m,1
Cihat,1,m,1
Cinar,1,m,1
Ciran,1,m,1
Ciyager,1,m,1
Colin,1,m,1
Collin,1,m,1
Connor,1,m,1
Conrad,1,m,1
Cosimo,1,m,1
Cosmin,1,m,1
Cosmo,1,m,1
Culità,1,m,1
Cy,1,m,1
Dalilz,1,m,1
Damianos,1,m,1
Damir,1,m,1
Danial,1,m,1
Daniil,1,m,1
Danilo,1,m,1
Dante,1,m,1
Danyar,1,m,1
Dara,1,m,1
Daris,1,m,1
Dariusch,1,m,1
Darkwah,1,m,1
Darnell,1,m,1
Darío,1,m,1
Dastan,1,m,1
Daut,1,m,1
Dave,1,m,1
Daxley,1,m,1
Dayan,1,m,1
Dean,1,m,1
Dejan,1,m,1
Deon,1,m,1
Deva,1,m,1
Devan,1,m,1
Devrim,1,m,1
Dex,1,m,1
Deyvid,1,m,1
Dhruv,1,m,1
Dian,1,m,1
Diell,1,m,1
Diluaz,1,m,1
Diyan,1,m,1
Djamal,1,m,1
Dominik,1,m,1
Donato,1,m,1
Doruk,1,m,1
Doğan,1,m,1
Drilon,1,m,1
Drin,1,m,1
Dschingis,1,m,1
Duam,1,m,1
Duc,1,m,1
Ebrahim,1,m,1
Echeta,1,m,1
Eddy,1,m,1
Edgar,1,m,1
Edoardo,1,m,1
Eduard-George,1,m,1
Ekrem,1,m,1
Ektoras,1,m,1
Elay,1,m,1
Eleazar,1,m,1
Eliano,1,m,1
Elias-Malik,1,m,1
Eliya,1,m,1
Eliyah,1,m,1
Eliyas,1,m,1
Elvin,1,m,1
Elyas-Hamza,1,m,1
Elyesa,1,m,1
Emad,1,m,1
Emile,1,m,1
Emilijo,1,m,1
Emilio-Aurelio,1,m,1
Emilio-Gabriel,1,m,1
Emmanuel,1,m,1
Emrullah,1,m,1
Enea,1,m,1
Enes,1,m,1
Ennur,1,m,1
Enzo,1,m,1
Eray,1,m,1
Eremia,1,m,1
Erion,1,m,1
Erkan,1,m,1
Eryk,1,m,1
Eshan,1,m,1
Etienne,1,m,1
Evan,1,m,1
Eycan,1,m,1
Ezat,1,m,1
Ezra,1,m,1
Fabio,1,m,1
Fabius,1,m,1
Fabricio-Anelio,1,m,1
Fadel,1,m,1
Fadi,1,m,1
Fahad,1,m,1
Fahed,1,m,1
Fareed,1,m,1
Farouk,1,m,1
Faruk,1,m,1
Fatih,1,m,1
Fatmir,1,m,1
Federico,1,m,1
Felan,1,m,1
Feo,1,m,1
Filemon,1,m,1
Fillipp,1,m,1
Finn-Connor,1,m,1
Finnley,1,m,1
Fio,1,m,1
Fionn,1,m,1
Firas,1,m,1
Fjell,1,m,1
Flynn,1,m,1
Frane,1,m,1
Frank,1,m,1
Franziskus,1,m,1
Frederick,1,m,1
Fredrik,1,m,1
Frido,1,m,1
Fridolin,1,m,1
Friedemann,1,m,1
Friedrich-Antonius,1,m,1
Furkan,1,m,1
Félix,1,m,1
Gabriil,1,m,1
Gabrijel,1,m,1
Gega,1,m,1
Georg,1,m,1
George,1,m,1
Georgi,1,m,1
Gerhard,1,m,1
German,1,m,1
Ghaith,1,m,1
Ghaiz,1,m,1
Ghanem,1,m,1
Gino,1,m,1
Giovanni,1,m,1
Giuseppe,1,m,1
Goku,1,m,1
Goran,1,m,1
Granit,1,m,1
Gregor,1,m,1
Gülen,1,m,1
Güneș,1,m,1
Haad,1,m,1
Habib,1,m,1
Hagen,1,m,1
Haidar,1,m,1
Haitham,1,m,1
Hakeem,1,m,1
Halid,1,m,1
Halif,1,m,1
Halil,1,m,1
Hani,1,m,1
Hariz,1,m,1
Harri,1,m,1
Harry,1,m,1
Harvey,1,m,1
Hasim,1,m,1
Hejan,1,m,1
Helena,1,m,1
Hisman,1,m,1
Hiten,1,m,1
Hoang,1,m,1
Hosseinali,1,m,1
Hoàng,1,m,1
Hulusi,1,m,1
Husam,1,m,1
Hyusein,1,m,1
Iacov-Deniro,1,m,1
Iacov,1,m,1
Ibish,1,m,1
Ibrahima,1,m,1
Igbinosa,1,m,1
Ilay-Levi,1,m,1
Ilay,1,m,1
Iliyan,1,m,1
Ilyan,1,m,1
Ilyano,1,m,1
Imad,1,m,1
Imani,1,m,1
Imay,1,m,1
Immanuel,1,m,1
Imran,1,m,1
Ireneo,1,m,1
Isah,1,m,1
Isaija,1,m,1
Ishak,1,m,1
Ivaan,1,m,1
Ivalin,1,m,1
Ivan,1,m,1
İsa,1,m,1
İsmail,1,m,1
İsmet,1,m,1
Jabal,1,m,1
Jack,1,m,1
Jadon,1,m,1
Jahmil,1,m,1
Jailen,1,m,1
Jamal,1,m,1
Jamie,1,m,1
Janne,1,m,1
Jannes,1,m,1
Jaron,1,m,1
Jawad,1,m,1
Jax,1,m,1
Jayden,1,m,1
Jean-Pierre,1,m,1
Jean,1,m,1
Jebel,1,m,1
Jebril,1,m,1
Jehon,1,m,1
Jesper,1,m,1
Jibriel,1,m,1
Jimmy,1,m,1
Jinan,1,m,1
Jing,1,m,1
Jiyan,1,m,1
Jo,1,m,1
Johanes,1,m,1
Johannes,1,m,1
Jona,1,m,1
Jonel,1,m,1
Jonàš,1,m,1
Joona,1,m,1
Jose,1,m,1
Joseph,1,m,1
Josse,1,m,1
Joud,1,m,1
Jovan,1,m,1
Jude,1,m,1
Juli,1,m,1
Julien,1,m,1
Junior,1,m,1
Jusuf,1,m,1
Jàden,1,m,1
Kaan,1,m,1
Kai,1,m,1
Kajan,1,m,1
Kaly,1,m,1
Kamil,1,m,1
Kandet,1,m,1
Kanishk,1,m,1
Karlsson,1,m,1
Karrar,1,m,1
Kaspar,1,m,1
Kaï,1,m,1
Keanu,1,m,1
Kemal,1,m,1
Kenderick,1,m,1
Kendrick,1,m,1
Kennedy,1,m,1
Kenny,1,m,1
Keno,1,m,1
Khadbekh,1,m,1
Khalil-Hossam,1,m,1
Khalil,1,m,1
Kianoush,1,m,1
Kiasha,1,m,1
Kilon,1,m,1
Kitio,1,m,1
Konrad,1,m,1
Kosai,1,m,1
Krasimir,1,m,1
Krish,1,m,1
Krystian,1,m,1
Kyan,1,m,1
Kyle,1,m,1
Kylian,1,m,1
Lael-Cesar,1,m,1
Laith,1,m,1
Lamin,1,m,1
Latif,1,m,1
Laurenz,1,m,1
Lauri,1,m,1
Lean,1,m,1
Leano-Diego,1,m,1
Leart,1,m,1
Ledion,1,m,1
Ledri,1,m,1
Lennox,1,m,1
Leonhard,1,m,1
Leroy,1,m,1
Levan,1,m,1
Lewi,1,m,1
Lewin,1,m,1
Leyan,1,m,1
Liam-Dean,1,m,1
Liam-Noel,1,m,1
Lias-Noah,1,m,1
Lido,1,m,1
Lilian,1,m,1
Lionel,1,m,1
Livio,1,m,1
Liyana,1,m,1
Liyian,1,m,1
Llewyn,1,m,1
Loai,1,m,1
Long,1,m,1
Lorenz,1,m,1
Lorian,1,m,1
Loris,1,m,1
Lowen,1,m,1
Loyd,1,m,1
Lu,1,m,1
Lucien,1,m,1
Luck-Azarel,1,m,1
Lui,1,m,1
Lujan,1,m,1
Luke,1,m,1
Lunis,1,m,1
Luuk,1,m,1
Lyam,1,m,1
Lyon,1,m,1
Léandre,1,m,1
Mace,1,m,1
Maen,1,m,1
Maged,1,m,1
Mahan,1,m,1
Maher,1,m,1
Mahmut,1,m,1
Mailo,1,m,1
Majed,1,m,1
Maksym,1,m,1
Malachai,1,m,1
Malcolm,1,m,1
Maleo,1,m,1
Mamoyt,1,m,1
Manar,1,m,1
Mansur,1,m,1
Marc,1,m,1
Marco,1,m,1
Marcus,1,m,1
Mario,1,m,1
Marios-Georgios,1,m,1
Marko,1,m,1
Markus,1,m,1
Marsel,1,m,1
Marten,1,m,1
Marvin,1,m,1
Marwa,1,m,1
Mason,1,m,1
Matej,1,m,1
Matheo,1,m,1
Mathias,1,m,1
Mathieu,1,m,1
Matias,1,m,1
Matt,1,m,1
Mattheo,1,m,1
Mattheu,1,m,1
Matvey,1,m,1
Mauritius,1,m,1
Mawutonam,1,m,1
Maxime,1,m,1
Mayor,1,m,1
Maël,1,m,1
Meer,1,m,1
Mehdi,1,m,1
Mehmethan,1,m,1
Mehrsam,1,m,1
Melik,1,m,1
Merdan,1,m,1
Mero,1,m,1
Mert,1,m,1
Metehan,1,m,1
Meto,1,m,1
Mevaip,1,m,1
Micah,1,m,1
Michele,1,m,1
Michelle,1,m,1
Miguel,1,m,1
Mihailo,1,m,1
Mikan,1,m,1
Mikha,1,m,1
Mikhail,1,m,1
Miko,1,m,1
Milano,1,m,1
Milen,1,m,1
Miles-George,1,m,1
Miles,1,m,1
Milijan,1,m,1
Milo-Luc,1,m,1
Minh,1,m,1
Mio,1,m,1
Miral,1,m,1
Miro,1,m,1
Miron,1,m,1
Miru,1,m,1
Mitja,1,m,1
Mo,1,m,1
Moatasem,1,m,1
Moemen,1,m,1
Mohamed-Ali,1,m,1
Mohsen,1,m,1
Moise-Eliab,1,m,1
Moufak,1,m,1
Mousa,1,m,1
Mousab,1,m,1
Mridha,1,m,1
Muhammed-Ali,1,m,1
Muhammet,1,m,1
Munkhdul,1,m,1
Musab,1,m,1
Myles,1,m,1
Müjdat,1,m,1
Müslüm,1,m,1
Nabil,1,m,1
Nade,1,m,1
Nael,1,m,1
Naim,1,m,1
Najem,1,m,1
Nathan,1,m,1
Nazif,1,m,1
Neel,1,m,1
Nefi,1,m,1
Nehad,1,m,1
Neil,1,m,1
Nelio,1,m,1
Nelius,1,m,1
Nelmia,1,m,1
Neo,1,m,1
Neven,1,m,1
Nevio,1,m,1
Nicholas,1,m,1
Nicklass,1,m,1
Nico,1,m,1
Nicola,1,m,1
Nicolò,1,m,1
Niilo,1,m,1
Nik,1,m,1
Nika,1,m,1
Nikodem,1,m,1
Nikola,1,m,1
Nikolai,1,m,1
Nikolaus,1,m,1
Nimar,1,m,1
Nino-Diago,1,m,1
Nino,1,m,1
Noa,1,m,1
Noan,1,m,1
Nouri,1,m,1
Nouriel,1,m,1
Noé,1,m,1
Nureddin,1,m,1
Nuriel,1,m,1
Nyalla,1,m,1
Nzuimanto,1,m,1
Oishik,1,m,1
Oisín,1,m,1
Oleksandr,1,m,1
Olin,1,m,1
Olmo,1,m,1
Osama,1,m,1
Osemuahu,1,m,1
Oshoke,1,m,1
Ossaid,1,m,1
Ostap,1,m,1
